"geo","time","sector","energy_consumption"
"DE",2019,"Wood and wood products",72305.265
"DE",2020,"Basic metals",389317.559
"DE",2020,"Chemical and petrochem.",581765.295
"DE",2020,"Coke and ref. pet. products",280872.387
"DE",2020,"Construction",104072.6
"DE",2020,"Food, bev. and tobacco",212588.988
"DE",2020,"Machinery",198374.993
"DE",2020,"Mining and quarrying",22095.8
"DE",2020,"Non-metallic minerals",301815.532
"DE",2020,"Other manufacturing",130651.471
"DE",2020,"Paper, pulp and printing",217976.551
"DE",2020,"Textile and leather",15191.455
"DE",2020,"Transport equipment",108369.084
"DE",2020,"Wood and wood products",72221.69
"DE",2021,"Basic metals",410024.935
"DE",2021,"Chemical and petrochem.",584465.968
"DE",2021,"Coke and ref. pet. products",270983.907
"DE",2021,"Construction",103104.001
"DE",2021,"Food, bev. and tobacco",217850.13
"DE",2021,"Machinery",209190.95
"DE",2021,"Mining and quarrying",24161.406
"DE",2021,"Non-metallic minerals",288692.191
"DE",2021,"Other manufacturing",143324.857
"DE",2021,"Paper, pulp and printing",225285.289
"DE",2021,"Textile and leather",15749.832
"DE",2021,"Transport equipment",112638.678
"DE",2021,"Wood and wood products",81107.146
