"geo","time","sector","measure","value","value_indexed","value_delta"
"FR",2001,"Textile and leather","share_energy_consumption",0.0436708237723387,1.06404817956344,0.00262867491940232
"FR",2001,"Total","GVA",292335.7,1.02063896835533,5911.5
"FR",2001,"Total","energy_consumption",1741756.542,1.02731905278176,46317.781
"FR",2001,"Total","intensity",5.9580699244054,1.00654500233045,0.0387420149619944
"FR",2001,"Total","share_GVA",1,1,0
"FR",2001,"Total","share_energy_consumption",1,1,0
"FR",2001,"Transport equipment","GVA",26916.8,0.956164656066612,-1234
"FR",2001,"Transport equipment","energy_consumption",64050.025,0.987297349398214,-824.072999999997
"FR",2001,"Transport equipment","intensity",2.37955570498722,1.03255997085238,0.0750351229788939
"FR",2001,"Transport equipment","share_GVA",0.0920749672380075,0.936829462437036,-0.00620862751411187
"FR",2001,"Transport equipment","share_energy_consumption",0.0367732363596887,0.96104257652462,-0.00149066292838476
"FR",2001,"Wood and wood products","GVA",2761.5,1.09176089191113,232.1
"FR",2001,"Wood and wood products","energy_consumption",45286,1.03119122328435,1369.8
"FR",2001,"Wood and wood products","intensity",16.3990584827087,0.944521122641834,-0.963240876823232
"FR",2001,"Wood and wood products","share_GVA",0.0094463317343725,1.06968372339379,0.000615374015017786
"FR",2001,"Wood and wood products","share_energy_consumption",0.0260001894110871,1.00376919954137,9.76319078614916e-05
"FR",2002,"Basic metals","GVA",7019,1.00716017850225,49.8999999999996
"FR",2002,"Basic metals","energy_consumption",216744.102,0.986522551834204,-2961.065
"FR",2002,"Basic metals","intensity",30.8796270123949,0.979509091891687,-0.645988490324218
"FR",2002,"Basic metals","share_GVA",0.0240956906853454,0.990312799069825,-0.000235703100514843
"FR",2002,"Basic metals","share_energy_consumption",0.129187407802495,0.996923930430204,-0.000398615623331044
"FR",2002,"Chemical and petrochem.","GVA",21165.6,1.03047771134784,626
"FR",2002,"Chemical and petrochem.","energy_consumption",237329.531,1.03798046835557,8684.06199999998
"FR",2002,"Chemical and petrochem.","intensity",11.2129838511547,1.0072808532636,0.0810499770773099
"FR",2002,"Chemical and petrochem.","share_GVA",0.0726598875580207,1.01324028539485,0.000949466441369243
"FR",2002,"Chemical and petrochem.","share_energy_consumption",0.14145707598019,1.04892439235057,0.00659790308671337
"FR",2002,"Coke and ref. pet. products","GVA",5578.5,1.76865032814432,2424.4
"FR",2002,"Coke and ref. pet. products","energy_consumption",220096.894,0.892309378965557,-26562.952
"FR",2002,"Coke and ref. pet. products","intensity",39.4544938603567,0.504514298143814,-38.748431221283
"FR",2002,"Coke and ref. pet. products","share_GVA",0.019150564252486,1.73906504092036,0.00813857574034216
"FR",2002,"Coke and ref. pet. products","share_energy_consumption",0.131185794394722,0.901717423067667,-0.0142985791337658
"FR",2002,"Construction","GVA",103146.6,1.03778716160131,3755.70000000001
"FR",2002,"Construction","energy_consumption",73772.184,1.54734392445645,26095.528
"FR",2002,"Construction","intensity",0.715216827311807,1.49100314757111,0.235528485622577
"FR",2002,"Construction","share_GVA",0.354094396473152,1.02042746603869,0.00708845214302872
"FR",2002,"Construction","share_energy_consumption",0.0439709183823084,1.56365831072827,0.0158503769055525
"FR",2002,"Food, bev. and tobacco","GVA",30166.4,0.991780749858629,-250
"FR",2002,"Food, bev. and tobacco","energy_consumption",222336.817,1.05493489610047,11578.013
"FR",2002,"Food, bev. and tobacco","intensity",7.37034637875252,1.06367752777098,0.441229060463702
"FR",2002,"Food, bev. and tobacco","share_GVA",0.103558946216043,0.97519063146109,-0.00263459469286084
"FR",2002,"Food, bev. and tobacco","share_energy_consumption",0.132520870382382,1.06605757872752,0.00821157131003405
"FR",2002,"Machinery","GVA",50069.1,0.998257454168453,-87.4000000000015
"FR",2002,"Machinery","energy_consumption",97826.292,0.944479575069842,-5750.635
"FR",2002,"Machinery","intensity",1.95382565294763,0.946128246902591,-0.111249202754027
"FR",2002,"Machinery","share_GVA",0.171883394570969,0.981558996007976,-0.00322925303352847
"FR",2002,"Machinery","share_energy_consumption",0.0583080460404408,0.954437674474894,-0.00278347161420369
"FR",2002,"Mining and quarrying","GVA",3303.8,0.852197688815518,-573
"FR",2002,"Mining and quarrying","energy_consumption",17239.995,0.578834708026993,-12543.974
"FR",2002,"Mining and quarrying","intensity",5.21823203583752,0.679225859942807,-2.46438481311007
"FR",2002,"Mining and quarrying","share_GVA",0.0113416929600006,0.837942460976528,-0.00219347620517469
"FR",2002,"Mining and quarrying","share_energy_consumption",0.0102756672224372,0.584937638904244,-0.0072914485502569
"FR",2002,"Non-metallic minerals","GVA",17726.6,1.05092603571344,859
"FR",2002,"Non-metallic minerals","energy_consumption",183503.183,1.17899415925502,27859.339
"FR",2002,"Non-metallic minerals","intensity",10.3518544447328,1.12186216649837,1.12446916170496
"FR",2002,"Non-metallic minerals","share_GVA",0.0608540633285146,1.03334655823111,0.00196378799563426
"FR",2002,"Non-metallic minerals","share_energy_consumption",0.10937460496746,1.19142485796544,0.0175730916481597
"FR",2002,"Other manufacturing","GVA",8077.7,1.06637711388929,502.8
"FR",2002,"Other manufacturing","energy_consumption",83017.34,0.663934430031617,-42021.122
"FR",2002,"Other manufacturing","intensity",10.2773487502631,0.622607538537764,-6.22959681997548
"FR",2002,"Other manufacturing","share_GVA",0.0277301268911547,1.04853917684689,0.00128368835698056
"FR",2002,"Other manufacturing","share_energy_consumption",0.0494813693119936,0.670934607936155,-0.0242685442067053
"FR",2002,"Paper, pulp and printing","GVA",8615.6,0.997961358476579,-17.6000000000004
"FR",2002,"Paper, pulp and printing","energy_consumption",146197.14,0.977417804056375,-3377.72899999999
"FR",2002,"Paper, pulp and printing","intensity",16.9688866706904,0.979414479082072,-0.3566553067919
"FR",2002,"Paper, pulp and printing","share_GVA",0.0295766964907625,0.981267853288405,-0.000564611401517538
"FR",2002,"Paper, pulp and printing","share_energy_consumption",0.0871388396291333,0.987723186946568,-0.00108308406439966
"FR",2002,"Textile and leather","GVA",8085.1,0.990226457151955,-79.7999999999993
"FR",2002,"Textile and leather","energy_consumption",74089.84,1.06474708070553,4505.39
"FR",2002,"Textile and leather","intensity",9.163750602961,1.07525614268872,0.641362086261472
"FR",2002,"Textile and leather","share_GVA",0.0277555305257282,0.973662338351637,-0.000750789820108483
"FR",2002,"Textile and leather","share_energy_consumption",0.0441602529701206,1.07597321788284,0.00311810411718427
"FR",2002,"Total","GVA",291296.9,1.01701217983676,4872.70000000001
"FR",2002,"Total","energy_consumption",1677749.447,0.98956652731617,-17689.314
"FR",2002,"Total","intensity",5.75958565642133,0.973013447562649,-0.159742253022071
"FR",2002,"Total","share_GVA",1,1,0
"FR",2002,"Total","share_energy_consumption",1,1,0
"FR",2002,"Transport equipment","GVA",25261.2,0.897352828338804,-2889.6
