"geo","time","measure","value"
"IT",2014,"other",NA
"IT",2014,"space_cooling",NA
"IT",2014,"space_cooling_corrected",NA
"IT",2014,"space_heating",NA
"IT",2014,"space_heating_corrected",NA
"IT",2014,"temperature_correction",1
"IT",2014,"total_bal",1237031.1
"IT",2014,"total_pop",60320707
"IT",2014,"total_res",1237031.1
"IT",2014,"total_res_corrected",1237031.1
"IT",2014,"water_heating",NA
"IT",2015,"CDD",305.96
"IT",2015,"CDD_norm",1.56117451700534
"IT",2015,"HDD",1808.06
"IT",2015,"HDD_norm",0.908085291762179
"IT",2015,"HH_size",2.4
"IT",2015,"cooking",84230.356
"IT",2015,"dwelling_per_cap",0.416666666666667
"IT",2015,"energy_per_dwelling",0.0577576825904665
"IT",2015,"light_appliances",166166.201
"IT",2015,"occupied_dwellings",25095668.75
"IT",2015,"other",19576.8
"IT",2015,"space_cooling",11346.577
"IT",2015,"space_cooling_corrected",7267.97476925586
"IT",2015,"space_heating",919472.223
"IT",2015,"space_heating_corrected",1012539.49528873
"IT",2015,"temperature_correction",0.938605964178263
"IT",2015,"total_bal",1360479
"IT",2015,"total_pop",60229605
"IT",2015,"total_res",1360479
"IT",2015,"total_res_corrected",1449467.67005799
"IT",2015,"water_heating",159686.843
"IT",2016,"CDD",208
"IT",2016,"CDD_norm",1.06132925721372
"IT",2016,"HDD",1766.12
"IT",2016,"HDD_norm",0.88702122467563
"IT",2016,"HH_size",2.3
"IT",2016,"cooking",84875.353
"IT",2016,"dwelling_per_cap",0.434782608695652
"IT",2016,"energy_per_dwelling",0.0559839858155608
"IT",2016,"light_appliances",163655.586
"IT",2016,"occupied_dwellings",26137053.4782609
"IT",2016,"other",19288.717
"IT",2016,"space_cooling",7877.88
"IT",2016,"space_cooling_corrected",7422.65413532609
"IT",2016,"space_heating",912200.729
"IT",2016,"space_heating_corrected",1028386.58605219
"IT",2016,"temperature_correction",0.920908851845203
"IT",2016,"total_bal",1347525.8
"IT",2016,"total_pop",60115223
"IT",2016,"total_res",1347525.8
"IT",2016,"total_res_corrected",1463256.43118751
"IT",2016,"water_heating",159627.535
"IT",2017,"CDD",302.35
"IT",2017,"CDD_norm",1.54275433133927
"IT",2017,"HDD",1879.86
"IT",2017,"HDD_norm",0.944146331743443
"IT",2017,"HH_size",2.3
"IT",2017,"cooking",87268.127
"IT",2017,"dwelling_per_cap",0.434782608695652
"IT",2017,"energy_per_dwelling",0.0547540603458216
"IT",2017,"light_appliances",165103.207
"IT",2017,"occupied_dwellings",26087935.6521739
"IT",2017,"other",18975.287
"IT",2017,"space_cooling",11635.175
"IT",2017,"space_cooling_corrected",7541.81969458445
"IT",2017,"space_heating",931635.584
"IT",2017,"space_heating_corrected",986749.143302457
"IT",2017,"temperature_correction",0.964282081178627
"IT",2017,"total_bal",1377400.199
"IT",2017,"total_pop",60002252
"IT",2017,"total_res",1377400.199
"IT",2017,"total_res_corrected",1428420.40299704
"IT",2017,"water_heating",162782.823
"IT",2018,"CDD",239.6
"IT",2018,"CDD_norm",1.22256966359811
"IT",2018,"HDD",1746.84
"IT",2018,"HDD_norm",0.877337981627736
"IT",2018,"HH_size",2.3
"IT",2018,"cooking",88079.925
"IT",2018,"dwelling_per_cap",0.434782608695652
"IT",2018,"energy_per_dwelling",0.056016249019131
"IT",2018,"light_appliances",167563.188
"IT",2018,"occupied_dwellings",26033574.3478261
"IT",2018,"other",18548.64
"IT",2018,"space_cooling",8960.371
"IT",2018,"space_cooling_corrected",7329.12918322294
"IT",2018,"space_heating",887712.293
"IT",2018,"space_heating_corrected",1011824.76034266
"IT",2018,"temperature_correction",0.916011137526457
"IT",2018,"total_bal",1335821.958
"IT",2018,"total_pop",59877221
"IT",2018,"total_res",1335821.958
"IT",2018,"total_res_corrected",1458303.18352589
"IT",2018,"water_heating",164957.497
"IT",2019,"CDD",305.83
"IT",2019,"CDD_norm",1.56051118621958
"IT",2019,"HDD",1813.91
"IT",2019,"HDD_norm",0.911023412707728
"IT",2019,"HH_size",2.3
"IT",2019,"cooking",85086.566
"IT",2019,"dwelling_per_cap",0.434782608695652
"IT",2019,"energy_per_dwelling",0.0533008785623843
"IT",2019,"light_appliances",168172.583
"IT",2019,"occupied_dwellings",25969165.6521739
"IT",2019,"other",18029.521
"IT",2019,"space_cooling",11038.449
"IT",2019,"space_cooling_corrected",7073.61094074642
"IT",2019,"space_heating",864618.613
"IT",2019,"space_heating_corrected",949062.999852216
"IT",2019,"temperature_correction",0.941857571350336
"IT",2019,"total_bal",1303699.796
"IT",2019,"total_pop",59729081
"IT",2019,"total_res",1303699.796
"IT",2019,"total_res_corrected",1384179.34479296
"IT",2019,"water_heating",156754.021
"IT",2020,"CDD",241.58
"IT",2020,"CDD_norm",1.23267270171967
"IT",2020,"HDD",1748.95
"IT",2020,"HDD_norm",0.878397714139721
"IT",2020,"HH_size",2.3
"IT",2020,"cooking",86925.925
"IT",2020,"dwelling_per_cap",0.434782608695652
"IT",2020,"energy_per_dwelling",0.0541025192171116
"IT",2020,"light_appliances",174656.154
"IT",2020,"occupied_dwellings",25842978.6956522
"IT",2020,"other",16929.372
"IT",2020,"space_cooling",8629.206
"IT",2020,"space_cooling_corrected",7000.40326029904
"IT",2020,"space_heating",840053.163
"IT",2020,"space_heating_corrected",956347.164248629
"IT",2020,"temperature_correction",0.917989101552418
"IT",2020,"total_bal",1283505.053
"IT",2020,"total_pop",59438851
"IT",2020,"total_res",1283505.053
"IT",2020,"total_res_corrected",1398170.25150893
"IT",2020,"water_heating",156311.232
"IT",2021,"CDD",288.62
"IT",2021,"CDD_norm",1.47269639527416
"IT",2021,"HDD",1916.57
"IT",2021,"HDD_norm",0.962583668480382
"IT",2021,"HH_size",2.3
"IT",2021,"cooking",102077.297
"IT",2021,"dwelling_per_cap",0.434782608695652
"IT",2021,"energy_per_dwelling",0.0523778518165519
"IT",2021,"light_appliances",153773.67
"IT",2021,"occupied_dwellings",25710075.2173913
"IT",2021,"other",16642.588
"IT",2021,"space_cooling",21131.039
"IT",2021,"space_cooling_corrected",14348.5371919215
"IT",2021,"space_heating",967093.211
"IT",2021,"space_heating_corrected",1004684.831737
"IT",2021,"temperature_correction",0.97712146303424
"IT",2021,"total_bal",1315829.391
"IT",2021,"total_pop",59133173
"IT",2021,"total_res",1315829.391
"IT",2021,"total_res_corrected",1346638.50992892
"IT",2021,"water_heating",137205.039
